timestep,zone,mean_ps2,n,scenario,mode,rep
7,outer,0.37044637198338176,49,dosimeter_proxy,blend,8
8,outer,0.343702518698274,39,dosimeter_proxy,blend,8
9,outer,0.33067711384961046,35,dosimeter_proxy,blend,8
10,outer,0.3255884388194461,38,dosimeter_proxy,blend,8
11,outer,0.32370848777125344,30,dosimeter_proxy,blend,8
12,outer,0.3177330866410004,29,dosimeter_proxy,blend,8
13,outer,0.36093823832866834,20,dosimeter_proxy,blend,8
14,outer,0.34638638772309166,19,dosimeter_proxy,blend,8
15,outer,0.3904051656930454,18,dosimeter_proxy,blend,8
16,outer,0.3750800918158481,18,dosimeter_proxy,blend,8
17,outer,0.3686476938059559,16,dosimeter_proxy,blend,8
18,outer,0.39726216933934244,11,dosimeter_proxy,blend,8
19,outer,0.3597367763436854,9,dosimeter_proxy,blend,8
20,outer,0.3742646761727757,6,dosimeter_proxy,blend,8
21,outer,0.3518538400019727,6,dosimeter_proxy,blend,8
22,outer,0.22416032375458111,4,dosimeter_proxy,blend,8
23,outer,0.31729395998843934,4,dosimeter_proxy,blend,8
24,outer,0.30824083846795514,5,dosimeter_proxy,blend,8
25,outer,0.2695450435471411,2,dosimeter_proxy,blend,8
26,outer,0.37209093556902423,3,dosimeter_proxy,blend,8
27,outer,0.5025321583688067,2,dosimeter_proxy,blend,8
28,outer,0.427881597124823,1,dosimeter_proxy,blend,8
29,outer,0.427881597124823,1,dosimeter_proxy,blend,8
30,outer,0.427881597124823,1,dosimeter_proxy,blend,8
31,outer,0.42880967897753147,1,dosimeter_proxy,blend,8
32,outer,0.4297397738542428,1,dosimeter_proxy,blend,8
33,outer,0.4316060201542656,1,dosimeter_proxy,blend,8
41,outer,0.5502576035306452,1,dosimeter_proxy,blend,8
42,outer,0.551451120848481,1,dosimeter_proxy,blend,8
43,outer,0.55264722692398,1,dosimeter_proxy,blend,8
44,outer,0.5538459273721982,1,dosimeter_proxy,blend,8
45,outer,0.5562511339079369,1,dosimeter_proxy,blend,8
57,outer,0.568434754407335,1,dosimeter_proxy,blend,8
58,outer,0.5696676982487137,1,dosimeter_proxy,blend,8
59,outer,0.5696676982487137,1,dosimeter_proxy,blend,8
60,outer,0.5709033163644995,1,dosimeter_proxy,blend,8
64,outer,0.5733825986340467,1,dosimeter_proxy,blend,8
0,inner,0.41719202283071377,35,dosimeter_proxy,blend,10
1,inner,0.11547178813355616,33,dosimeter_proxy,blend,10
2,inner,0.08640730571841237,27,dosimeter_proxy,blend,10
3,inner,0.06431811682886658,18,dosimeter_proxy,blend,10
4,inner,0.06354193978915718,19,dosimeter_proxy,blend,10
5,inner,0.06893902510428092,13,dosimeter_proxy,blend,10
6,inner,0.07031262790709981,12,dosimeter_proxy,blend,10
7,inner,0.06791723501680695,7,dosimeter_proxy,blend,10
8,inner,0.0649061403273552,8,dosimeter_proxy,blend,10
9,inner,0.0648484111139717,7,dosimeter_proxy,blend,10
10,inner,0.06771302027164797,4,dosimeter_proxy,blend,10
11,inner,0.07076210829714746,3,dosimeter_proxy,blend,10
12,inner,0.06674281497744275,2,dosimeter_proxy,blend,10
13,inner,0.06674281497744275,2,dosimeter_proxy,blend,10
14,inner,0.056488955058988655,1,dosimeter_proxy,blend,10
15,inner,0.07042311494090958,2,dosimeter_proxy,blend,10
0,mid,0.4217614438362996,102,dosimeter_proxy,blend,10
1,mid,0.20940947179161035,102,dosimeter_proxy,blend,10
2,mid,0.17534611647159554,101,dosimeter_proxy,blend,10
3,mid,0.1560833270824825,87,dosimeter_proxy,blend,10
4,mid,0.1632777624432408,76,dosimeter_proxy,blend,10
5,mid,0.1589841656557708,72,dosimeter_proxy,blend,10
6,mid,0.1626124020172598,65,dosimeter_proxy,blend,10
7,mid,0.1678594475314629,56,dosimeter_proxy,blend,10
8,mid,0.16314995917026565,45,dosimeter_proxy,blend,10
9,mid,0.17568384312919014,46,dosimeter_proxy,blend,10
10,mid,0.17871479354306843,46,dosimeter_proxy,blend,10
11,mid,0.1602735668681743,33,dosimeter_proxy,blend,10
12,mid,0.1695005124324082,30,dosimeter_proxy,blend,10
13,mid,0.1797735877132295,26,dosimeter_proxy,blend,10
14,mid,0.17791731621067708,19,dosimeter_proxy,blend,10
15,mid,0.179758768215796,16,dosimeter_proxy,blend,10
16,mid,0.18206754645285267,15,dosimeter_proxy,blend,10
17,mid,0.18627403442626866,10,dosimeter_proxy,blend,10
18,mid,0.19563871054111015,12,dosimeter_proxy,blend,10
19,mid,0.20873653251080845,9,dosimeter_proxy,blend,10
20,mid,0.18116274393470905,8,dosimeter_proxy,blend,10
21,mid,0.2060273404912812,8,dosimeter_proxy,blend,10
22,mid,0.1940883798587179,8,dosimeter_proxy,blend,10
23,mid,0.19932128052679993,8,dosimeter_proxy,blend,10
24,mid,0.2222293060276935,7,dosimeter_proxy,blend,10
25,mid,0.20237405541390238,4,dosimeter_proxy,blend,10
26,mid,0.18141830250201604,4,dosimeter_proxy,blend,10
27,mid,0.18141830250201604,4,dosimeter_proxy,blend,10
28,mid,0.13029044505984388,2,dosimeter_proxy,blend,10
29,mid,0.05330615556444746,1,dosimeter_proxy,blend,10
30,mid,0.05330615556444746,1,dosimeter_proxy,blend,10
31,mid,0.05447372526469477,1,dosimeter_proxy,blend,10
32,mid,0.3026748443587412,1,dosimeter_proxy,blend,10
33,mid,0.18242654281517812,2,dosimeter_proxy,blend,10
34,mid,0.18608167909107629,2,dosimeter_proxy,blend,10
35,mid,0.1898101678825916,2,dosimeter_proxy,blend,10
36,mid,0.0607065629627105,1,dosimeter_proxy,blend,10
37,mid,0.06203622447686195,1,dosimeter_proxy,blend,10
38,mid,0.06339500969125157,1,dosimeter_proxy,blend,10
39,mid,0.0647835565050037,1,dosimeter_proxy,blend,10
40,mid,0.06620251678920676,1,dosimeter_proxy,blend,10
41,mid,0.06765255669294246,1,dosimeter_proxy,blend,10
46,mid,0.3942528448649542,1,dosimeter_proxy,blend,10
47,mid,0.4020162222690482,1,dosimeter_proxy,blend,10
0,outer,0.41870279062512,137,dosimeter_proxy,blend,10
1,outer,0.38711309435579405,103,dosimeter_proxy,blend,10
2,outer,0.37620327453973607,88,dosimeter_proxy,blend,10
3,outer,0.36067194007651865,86,dosimeter_proxy,blend,10
4,outer,0.3497197716473822,73,dosimeter_proxy,blend,10
5,outer,0.3455124517004038,64,dosimeter_proxy,blend,10
6,outer,0.35030713435108574,54,dosimeter_proxy,blend,10
7,outer,0.35327255491305354,47,dosimeter_proxy,blend,10
8,outer,0.34866502781913417,44,dosimeter_proxy,blend,10
9,outer,0.34515739480715396,31,dosimeter_proxy,blend,10
10,outer,0.33977741228891983,27,dosimeter_proxy,blend,10
11,outer,0.3778556468391833,30,dosimeter_proxy,blend,10
12,outer,0.373180770437572,26,dosimeter_proxy,blend,10
13,outer,0.3640063094448884,24,dosimeter_proxy,blend,10
14,outer,0.34903380591489375,26,dosimeter_proxy,blend,10
15,outer,0.3641967582113593,21,dosimeter_proxy,blend,10
16,outer,0.35519101702048683,19,dosimeter_proxy,blend,10
17,outer,0.358267464797741,18,dosimeter_proxy,blend,10
18,outer,0.33833330973870146,15,dosimeter_proxy,blend,10
19,outer,0.3217784233264719,17,dosimeter_proxy,blend,10
20,outer,0.3206759438440231,13,dosimeter_proxy,blend,10
21,outer,0.2538694067272944,11,dosimeter_proxy,blend,10
22,outer,0.2671585120225141,7,dosimeter_proxy,blend,10
23,outer,0.28336546988427574,5,dosimeter_proxy,blend,10
24,outer,0.2417595829605468,4,dosimeter_proxy,blend,10
25,outer,0.34470406687237204,6,dosimeter_proxy,blend,10
26,outer,0.33550135114947693,5,dosimeter_proxy,blend,10
27,outer,0.33550135114947693,5,dosimeter_proxy,blend,10
28,outer,0.34711695289011923,6,dosimeter_proxy,blend,10
29,outer,0.34190728490144545,6,dosimeter_proxy,blend,10
30,outer,0.3802456892218052,3,dosimeter_proxy,blend,10
31,outer,0.3930802009974059,2,dosimeter_proxy,blend,10
32,outer,0.11428764591021313,1,dosimeter_proxy,blend,10
36,outer,0.5661311556039358,1,dosimeter_proxy,blend,10
37,outer,0.568589713640111,1,dosimeter_proxy,blend,10
38,outer,0.5698229935904805,1,dosimeter_proxy,blend,10
39,outer,0.571058948544283,1,dosimeter_proxy,blend,10
40,outer,0.5722975843036427,1,dosimeter_proxy,blend,10
41,outer,0.574782921510482,1,dosimeter_proxy,blend,10
42,outer,0.5760296346252437,1,dosimeter_proxy,blend,10
43,outer,0.5772790518801814,1,dosimeter_proxy,blend,10
44,outer,0.578531179140617,1,dosimeter_proxy,blend,10
45,outer,0.5810435872029093,1,dosimeter_proxy,blend,10
48,outer,0.5848326717036298,1,dosimeter_proxy,blend,10
49,outer,0.5873724454832604,1,dosimeter_proxy,blend,10
50,outer,0.588646465471727,1,dosimeter_proxy,blend,10
51,outer,0.5899232488294042,1,dosimeter_proxy,blend,10
0,inner,0.42526622804664677,31,dosimeter_proxy,blend,9
1,inner,0.11093432028550132,24,dosimeter_proxy,blend,9
2,inner,0.08307511153736795,24,dosimeter_proxy,blend,9
3,inner,0.0607101323421291,22,dosimeter_proxy,blend,9
4,inner,0.05735532833005898,18,dosimeter_proxy,blend,9
5,inner,0.059923264156590654,17,dosimeter_proxy,blend,9
6,inner,0.05961183331108741,16,dosimeter_proxy,blend,9
7,inner,0.05697184529850091,12,dosimeter_proxy,blend,9
8,inner,0.0509103077037512,7,dosimeter_proxy,blend,9
9,inner,0.04761406916310375,4,dosimeter_proxy,blend,9
10,inner,0.04761406916310375,4,dosimeter_proxy,blend,9
11,inner,0.04761406916310375,4,dosimeter_proxy,blend,9
12,inner,0.049913120777690834,3,dosimeter_proxy,blend,9
13,inner,0.044793339353101105,2,dosimeter_proxy,blend,9
14,inner,0.04927291912113744,1,dosimeter_proxy,blend,9
15,inner,0.04927291912113744,1,dosimeter_proxy,blend,9
0,mid,0.4247411396566288,102,dosimeter_proxy,blend,9
1,mid,0.22239820055454246,102,dosimeter_proxy,blend,9
2,mid,0.20525210986877546,98,dosimeter_proxy,blend,9
3,mid,0.17113113492934293,75,dosimeter_proxy,blend,9
4,mid,0.17014028486752006,69,dosimeter_proxy,blend,9
5,mid,0.18297816900833816,59,dosimeter_proxy,blend,9
6,mid,0.18726370117697894,53,dosimeter_proxy,blend,9
7,mid,0.1924576203488866,42,dosimeter_proxy,blend,9
8,mid,0.18599152297597918,40,dosimeter_proxy,blend,9
9,mid,0.17887629216338702,35,dosimeter_proxy,blend,9
10,mid,0.16727341213897903,31,dosimeter_proxy,blend,9
11,mid,0.17226685497845948,24,dosimeter_proxy,blend,9
12,mid,0.17006163203511046,20,dosimeter_proxy,blend,9
13,mid,0.181167401622972,21,dosimeter_proxy,blend,9
14,mid,0.16816870494261207,17,dosimeter_proxy,blend,9
15,mid,0.1757765548255905,13,dosimeter_proxy,blend,9
16,mid,0.14617107324685696,11,dosimeter_proxy,blend,9
17,mid,0.16084626635177424,12,dosimeter_proxy,blend,9
18,mid,0.14590764501678155,8,dosimeter_proxy,blend,9
19,mid,0.1358023281161645,8,dosimeter_proxy,blend,9
20,mid,0.1317683897612214,7,dosimeter_proxy,blend,9
21,mid,0.11643026913146085,5,dosimeter_proxy,blend,9
22,mid,0.12573578557696813,3,dosimeter_proxy,blend,9
23,mid,0.12573578557696813,3,dosimeter_proxy,blend,9
24,mid,0.12573578557696813,3,dosimeter_proxy,blend,9
25,mid,0.10472942115790547,3,dosimeter_proxy,blend,9
26,mid,0.10472942115790547,3,dosimeter_proxy,blend,9
27,mid,0.07403034403293647,3,dosimeter_proxy,blend,9
28,mid,0.07403034403293647,3,dosimeter_proxy,blend,9
29,mid,0.07097037992222724,2,dosimeter_proxy,blend,9
30,mid,0.05126615930722429,1,dosimeter_proxy,blend,9
31,mid,0.11386171564538235,2,dosimeter_proxy,blend,9
32,mid,0.11663896751390222,2,dosimeter_proxy,blend,9
33,mid,0.11929593546847696,2,dosimeter_proxy,blend,9
34,mid,0.12222360807843616,2,dosimeter_proxy,blend,9
35,mid,0.15693812164060067,2,dosimeter_proxy,blend,9
36,mid,0.19186467352916334,1,dosimeter_proxy,blend,9
37,mid,0.19521931746115564,1,dosimeter_proxy,blend,9
0,outer,0.4167246014805432,147,dosimeter_proxy,blend,9
1,outer,0.35116143322786986,119,dosimeter_proxy,blend,9
2,outer,0.33019544648878907,103,dosimeter_proxy,blend,9
3,outer,0.34433063077342685,99,dosimeter_proxy,blend,9
4,outer,0.34820201314994453,84,dosimeter_proxy,blend,9
5,outer,0.3429159723937048,72,dosimeter_proxy,blend,9
6,outer,0.3260250932716855,55,dosimeter_proxy,blend,9
7,outer,0.32106250616000154,49,dosimeter_proxy,blend,9
8,outer,0.32330435469738705,43,dosimeter_proxy,blend,9
9,outer,0.3431109138477442,38,dosimeter_proxy,blend,9
10,outer,0.34462428230220404,35,dosimeter_proxy,blend,9
11,outer,0.33971523517989455,33,dosimeter_proxy,blend,9
12,outer,0.34270973062376286,30,dosimeter_proxy,blend,9
13,outer,0.3243552781876819,19,dosimeter_proxy,blend,9
14,outer,0.33536043341899235,17,dosimeter_proxy,blend,9
15,outer,0.3332849850768749,17,dosimeter_proxy,blend,9
16,outer,0.325312340023215,17,dosimeter_proxy,blend,9
17,outer,0.2977901198267789,10,dosimeter_proxy,blend,9
18,outer,0.29397521935006027,10,dosimeter_proxy,blend,9
19,outer,0.3896913957392703,7,dosimeter_proxy,blend,9
20,outer,0.40124537384845316,6,dosimeter_proxy,blend,9
21,outer,0.36873759179632987,7,dosimeter_proxy,blend,9
22,outer,0.3332125797456578,6,dosimeter_proxy,blend,9
23,outer,0.32510004682532023,5,dosimeter_proxy,blend,9
24,outer,0.2988718424991813,4,dosimeter_proxy,blend,9
25,outer,0.20610254952778811,4,dosimeter_proxy,blend,9
26,outer,0.2245677853730562,3,dosimeter_proxy,blend,9
27,outer,0.3388802551864559,2,dosimeter_proxy,blend,9
28,outer,0.3388802551864559,2,dosimeter_proxy,blend,9
29,outer,0.2829528434885699,3,dosimeter_proxy,blend,9
30,outer,0.25563735748732486,4,dosimeter_proxy,blend,9
31,outer,0.1740676377515464,1,dosimeter_proxy,blend,9
38,outer,0.334830231417923,1,dosimeter_proxy,blend,9
39,outer,0.33555648340820554,1,dosimeter_proxy,blend,9
40,outer,0.3362843106503736,1,dosimeter_proxy,blend,9
41,outer,0.33774470456476113,1,dosimeter_proxy,blend,9
0,inner,0.4290913237912242,27,dosimeter_proxy,blend,11
1,inner,0.11615830847048599,22,dosimeter_proxy,blend,11
2,inner,0.08488386685820903,14,dosimeter_proxy,blend,11
3,inner,0.06273520299025813,12,dosimeter_proxy,blend,11
4,inner,0.06940308136887155,8,dosimeter_proxy,blend,11
5,inner,0.061167522001296284,5,dosimeter_proxy,blend,11
6,inner,0.06474593152943019,4,dosimeter_proxy,blend,11
7,inner,0.05985856369337697,6,dosimeter_proxy,blend,11
8,inner,0.053255240387558966,5,dosimeter_proxy,blend,11
9,inner,0.053255240387558966,5,dosimeter_proxy,blend,11
10,inner,0.0650182529359589,3,dosimeter_proxy,blend,11
11,inner,0.0650182529359589,3,dosimeter_proxy,blend,11
12,inner,0.0650182529359589,3,dosimeter_proxy,blend,11
13,inner,0.0650182529359589,3,dosimeter_proxy,blend,11
14,inner,0.06075362783840396,2,dosimeter_proxy,blend,11
15,inner,0.06075362783840396,2,dosimeter_proxy,blend,11
16,inner,0.06075362783840396,2,dosimeter_proxy,blend,11
17,inner,0.062170673165559666,1,dosimeter_proxy,blend,11
18,inner,0.062170673165559666,1,dosimeter_proxy,blend,11
19,inner,0.062170673165559666,1,dosimeter_proxy,blend,11
0,mid,0.4343922382029877,114,dosimeter_proxy,blend,11
1,mid,0.21204835896997684,114,dosimeter_proxy,blend,11
2,mid,0.1874231722631052,103,dosimeter_proxy,blend,11
3,mid,0.16131637586267877,92,dosimeter_proxy,blend,11
4,mid,0.1648792964147415,84,dosimeter_proxy,blend,11
5,mid,0.15971739161182497,69,dosimeter_proxy,blend,11
6,mid,0.16637438038717547,64,dosimeter_proxy,blend,11
7,mid,0.16062888323476107,54,dosimeter_proxy,blend,11
8,mid,0.16325261282742318,48,dosimeter_proxy,blend,11
9,mid,0.15682486360605588,31,dosimeter_proxy,blend,11
10,mid,0.16131347146324748,27,dosimeter_proxy,blend,11
11,mid,0.16539159426616612,23,dosimeter_proxy,blend,11
12,mid,0.181591275604878,19,dosimeter_proxy,blend,11
13,mid,0.1767598642463004,17,dosimeter_proxy,blend,11
14,mid,0.1830890957368167,17,dosimeter_proxy,blend,11
15,mid,0.1730372108860476,14,dosimeter_proxy,blend,11
16,mid,0.17251697746943537,14,dosimeter_proxy,blend,11
17,mid,0.17260193527948756,12,dosimeter_proxy,blend,11
18,mid,0.14460008828752213,11,dosimeter_proxy,blend,11
19,mid,0.15976704273999934,10,dosimeter_proxy,blend,11
20,mid,0.1562194749503079,10,dosimeter_proxy,blend,11
21,mid,0.16142511070479337,8,dosimeter_proxy,blend,11
22,mid,0.1710099830851816,7,dosimeter_proxy,blend,11
23,mid,0.17300724749863275,5,dosimeter_proxy,blend,11
24,mid,0.17371205668553358,4,dosimeter_proxy,blend,11
25,mid,0.14105466621832793,3,dosimeter_proxy,blend,11
26,mid,0.14606046969732012,2,dosimeter_proxy,blend,11
27,mid,0.23331092516952517,1,dosimeter_proxy,blend,11
28,mid,0.23331092516952517,1,dosimeter_proxy,blend,11
29,mid,0.23331092516952517,1,dosimeter_proxy,blend,11
30,mid,0.23331092516952517,1,dosimeter_proxy,blend,11
31,mid,0.23739023307436727,1,dosimeter_proxy,blend,11
32,mid,0.24101809334089666,1,dosimeter_proxy,blend,11
33,mid,0.22270012587554855,2,dosimeter_proxy,blend,11
34,mid,0.22681537515650885,2,dosimeter_proxy,blend,11
35,mid,0.23073279104159278,2,dosimeter_proxy,blend,11
36,mid,0.17026764302442776,2,dosimeter_proxy,blend,11
37,mid,0.2175692716421272,2,dosimeter_proxy,blend,11
38,mid,0.22209528073957224,2,dosimeter_proxy,blend,11
39,mid,0.22671570871371938,2,dosimeter_proxy,blend,11
40,mid,0.23143253079069737,2,dosimeter_proxy,blend,11
41,mid,0.23356775901687069,1,dosimeter_proxy,blend,11
42,mid,0.23816702744649376,1,dosimeter_proxy,blend,11
43,mid,0.24285686175805518,1,dosimeter_proxy,blend,11
45,mid,0.2600061644374375,1,dosimeter_proxy,blend,11
46,mid,0.2613157937099398,2,dosimeter_proxy,blend,11
47,mid,0.26198979610926326,1,dosimeter_proxy,blend,11
48,mid,0.26657053764753424,1,dosimeter_proxy,blend,11
49,mid,0.2718196758985948,1,dosimeter_proxy,blend,11
50,mid,0.27717217685665935,1,dosimeter_proxy,blend,11
51,mid,0.279584775214575,1,dosimeter_proxy,blend,11
52,mid,0.282018373627051,1,dosimeter_proxy,blend,11
53,mid,0.28509018159197985,1,dosimeter_proxy,blend,11
54,mid,0.29475238088453837,2,dosimeter_proxy,blend,11
55,mid,0.2976483021362089,2,dosimeter_proxy,blend,11
56,mid,0.30057302813611897,2,dosimeter_proxy,blend,11
57,mid,0.268605691740977,2,dosimeter_proxy,blend,11
58,mid,0.2462971351329086,1,dosimeter_proxy,blend,11
59,mid,0.25060349948150307,1,dosimeter_proxy,blend,11
60,mid,0.349104745231567,1,dosimeter_proxy,blend,11
61,mid,0.3521434684708112,1,dosimeter_proxy,blend,11
62,mid,0.35443985619076857,1,dosimeter_proxy,blend,11
63,mid,0.35752501800146474,1,dosimeter_proxy,blend,11
64,mid,0.3598564997253241,1,dosimeter_proxy,blend,11
65,mid,0.3629888097939915,1,dosimeter_proxy,blend,11
66,mid,0.3661483845261394,1,dosimeter_proxy,blend,11
67,mid,0.36853610069636783,1,dosimeter_proxy,blend,11
0,outer,0.4148047657204828,134,dosimeter_proxy,blend,11
1,outer,0.36818535340504155,103,dosimeter_proxy,blend,11
2,outer,0.3444212372495883,96,dosimeter_proxy,blend,11
3,outer,0.3309916661830801,76,dosimeter_proxy,blend,11
4,outer,0.3300105512227531,67,dosimeter_proxy,blend,11
5,outer,0.3496517345948068,61,dosimeter_proxy,blend,11
6,outer,0.3303030396213897,47,dosimeter_proxy,blend,11
7,outer,0.36568701054491903,41,dosimeter_proxy,blend,11
8,outer,0.4003943924320796,29,dosimeter_proxy,blend,11
9,outer,0.3560729621779309,32,dosimeter_proxy,blend,11
10,outer,0.35185253552240287,31,dosimeter_proxy,blend,11
11,outer,0.354714328475393,25,dosimeter_proxy,blend,11
12,outer,0.37760464365440427,23,dosimeter_proxy,blend,11
13,outer,0.36108111459087394,21,dosimeter_proxy,blend,11
14,outer,0.33095086242613275,15,dosimeter_proxy,blend,11
15,outer,0.3524364201524884,16,dosimeter_proxy,blend,11
16,outer,0.33741290178128597,11,dosimeter_proxy,blend,11
17,outer,0.32181447628421495,11,dosimeter_proxy,blend,11
18,outer,0.3182195060059905,7,dosimeter_proxy,blend,11
19,outer,0.23806745922972264,4,dosimeter_proxy,blend,11
20,outer,0.23806745922972264,4,dosimeter_proxy,blend,11
21,outer,0.28335260696179526,3,dosimeter_proxy,blend,11
22,outer,0.17275428710731058,2,dosimeter_proxy,blend,11
23,outer,0.17275428710731058,2,dosimeter_proxy,blend,11
24,outer,0.22383688580562466,3,dosimeter_proxy,blend,11
25,outer,0.23529936909591564,4,dosimeter_proxy,blend,11
26,outer,0.19884230152889892,3,dosimeter_proxy,blend,11
27,outer,0.33997448772273725,4,dosimeter_proxy,blend,11
28,outer,0.33997448772273725,4,dosimeter_proxy,blend,11
29,outer,0.33997448772273725,4,dosimeter_proxy,blend,11
30,outer,0.33997448772273725,4,dosimeter_proxy,blend,11
31,outer,0.3407118976851182,4,dosimeter_proxy,blend,11
32,outer,0.34145090710120024,4,dosimeter_proxy,blend,11
33,outer,0.16111391996532848,1,dosimeter_proxy,blend,11
41,outer,0.41338195942262,1,dosimeter_proxy,blend,11
42,outer,0.41427859133517525,1,dosimeter_proxy,blend,11
43,outer,0.4151771680563229,1,dosimeter_proxy,blend,11
44,outer,0.39655022687887387,2,dosimeter_proxy,blend,11
45,outer,0.3786600701899221,1,dosimeter_proxy,blend,11
47,outer,0.4196993717528046,1,dosimeter_proxy,blend,11
48,outer,0.420609706231161,1,dosimeter_proxy,blend,11
49,outer,0.42243630305967295,1,dosimeter_proxy,blend,11
50,outer,0.4233525739846891,1,dosimeter_proxy,blend,11
51,outer,0.42427083231562174,1,dosimeter_proxy,blend,11
52,outer,0.42427083231562174,1,dosimeter_proxy,blend,11
53,outer,0.42519108236318526,1,dosimeter_proxy,blend,11
58,outer,0.38779320607999107,1,dosimeter_proxy,blend,11
59,outer,0.38779320607999107,1,dosimeter_proxy,blend,11
60,outer,0.3886343355877448,1,dosimeter_proxy,blend,11
61,outer,0.3894772895185099,1,dosimeter_proxy,blend,11
62,outer,0.3894772895185099,1,dosimeter_proxy,blend,11
63,outer,0.3903220718294883,1,dosimeter_proxy,blend,11
0,inner,0.4553235250973246,27,dosimeter_proxy,blend,14
1,inner,0.11968962517471096,19,dosimeter_proxy,blend,14
2,inner,0.08746528546632046,17,dosimeter_proxy,blend,14
3,inner,0.07127337801264619,13,dosimeter_proxy,blend,14
4,inner,0.06841349047029148,12,dosimeter_proxy,blend,14
5,inner,0.07131394071562566,8,dosimeter_proxy,blend,14
6,inner,0.06311232980290948,8,dosimeter_proxy,blend,14
