Day,Belom sim,Belom data,Belom error,Dosseye sim,Dosseye data,Dosseye error,East sim,East data,East error,Adamaoua sim,Adamaoua data,Adamaoua error,Mole sim,Mole data,Mole error,Inke sim,Inke data,Inke error,Betou sim,Betou data,Betou error,Brazaville sim,Brazaville data,Brazaville error,Total error,refugees in camps (UNHCR),total refugees (simulation),raw UNHCR refugee count,retrofitted time,refugees in camps (simulation),refugee_debt,Total error (retrofitted)
740,28493,18735,0.52084334134,22925,12079,0.897922013412,126726,173364,0.26901778916,39193,65694,0.403400614972,20454,19345,0.0573274747997,20365,19594,0.0393487802388,10232,8620,0.187006960557,8514,7706,0.104853361017,0.3015436569815186,325137,325137,325137,481.91450528338135,276902,0,0.10893254228217644
741,28512,18736,0.521776259607,22925,12078,0.898079152178,126848,173565,0.26916140927,39240,65794,0.403593032799,20454,19367,0.0561264005783,20365,19606,0.0387126389881,10232,8619,0.187144680357,8514,7712,0.103993775934,0.3015727685827263,325477,325477,325477,482.0048146364949,277090,0,0.10889863185417095
742,28487,18737,0.520360783477,22925,12078,0.898079152178,126946,173767,0.269447018133,39269,65894,0.404058032598,20454,19389,0.0549280519882,20365,19619,0.0380243641368,10232,8619,0.187144680357,8514,7718,0.103135527339,0.3015858400778341,325821,325821,325821,482.05392392874336,277192,0,0.10861485294072512
743,28511,18737,0.521641671559,22925,12078,0.898079152178,127060,173968,0.269635795089,39297,65994,0.404536776071,20454,19410,0.0537867078825,20365,19631,0.0373898425959,10232,8619,0.187144680357,8514,7724,0.102278612118,0.3017129577110691,326161,326161,326161,482.13384689455944,277358,0,0.10861813644181861
744,28485,18738,0.520172910663,22925,12078,0.898079152178,127151,174170,0.269960383533,39334,66094,0.404877901171,20454,19432,0.0525936599424,20365,19644,0.0367033190796,10232,8619,0.187144680357,8514,7730,0.101423027167,0.30171972864121527,326505,326505,326505,482.18295618680787,277460,0,0.10832299658504464
745,28506,18739,0.521212444634,22925,12077,0.898236316966,127266,174371,0.270142397532,39360,66194,0.405384173792,20454,19454,0.0514033103732,20365,19657,0.036017703617,10232,8618,0.187282432119,8514,7735,0.100711053652,0.30184032186510423,326845,326845,326845,482.260953298026,277622,0,0.108305159938197
746,28486,18740,0.520064034152,22925,12077,0.898236316966,127427,174573,0.270064672086,39410,66294,0.405526895345,20454,19476,0.0502156500308,20365,19669,0.0353856322131,10232,8618,0.187282432119,8514,7741,0.0998578994962,0.3016155849236525,327188,327188,327188,482.35291285507947,277813,0,0.10803269068547747
747,28506,18740,0.521131270011,22925,12077,0.898236316966,127548,174774,0.270211816403,39449,66394,0.405834864596,20454,19497,0.0490844745345,20365,19682,0.0347017579514,10232,8618,0.187282432119,8514,7747,0.0990060668646,0.301670997072015,327529,327529,327529,482.43957631198845,277993,0,0.10800875647652575
748,28491,18741,0.520249719866,22925,12077,0.898236316966,127669,174975,0.27035862266,39465,66494,0.406487803411,20454,19519,0.0479020441621,20365,19694,0.0340712907485,10232,8618,0.187282432119,8514,7753,0.0981555526893,0.30168572395850807,327871,327871,327871,482.4983148772268,278115,0,0.10778324401975167
749,28498,18742,0.520542097962,22925,12076,0.898393507784,127835,175177,0.270252373314,39513,66594,0.406658257501,20454,19541,0.0467222762397,20365,19707,0.0333891510631,10232,8617,0.187420215852,8514,7759,0.0973063539116,0.3015389396519943,328213,328213,328213,482.60471834376506,278336,0,0.10767398000688577
750,28501,18743,0.520621031852,22925,12076,0.898393507784,127949,175378,0.27043870953,39545,66694,0.407068102078,20454,19562,0.0455986095491,20365,19720,0.0327079107505,10232,8617,0.187420215852,8514,7764,0.096599690881,0.30158512755894007,328554,328554,328554,482.67645642753973,278485,0,0.10755005265496692
751,28494,18744,0.520166453265,22925,12076,0.898393507784,128046,175580,0.27072559517,39604,66794,0.407072491541,20454,19584,0.0444240196078,20365,19732,0.0320798702615,10232,8617,0.187420215852,8514,7770,0.0957528957529,0.30156857618038474,328897,328897,328897,482.7481945113144,278634,0,0.107364919716507
752,28509,18744,0.520966709347,22925,12076,0.898393507784,128168,175781,0.270865451898,39648,66894,0.407301103238,20454,19606,0.0432520656942,20365,19745,0.0314003545201,10232,8617,0.187420215852,8514,7776,0.0949074074074,0.3015863855740055,329239,329239,329239,482.8353394318729,278815,0,0.10732021419090691
753,28483,18745,0.519498532942,22925,12075,0.898550724638,128302,175983,0.270940943159,39705,66994,0.407334985223,20454,19628,0.0420827389444,20365,19757,0.0307739029205,10232,8616,0.187558031569,8514,7782,0.0940632228219,0.3014139207476182,329580,329580,329580,482.91478093403947,278980,0,0.10701498877359063
754,28522,18746,0.521497919556,22925,12075,0.898550724638,128401,176184,0.271210779639,39748,67094,0.407577428682,20454,19649,0.0409690060563,20365,19770,0.0300961052099,10232,8616,0.187558031569,8514,7788,0.0932203389831,0.3015773425233843,329922,329922,329922,483.0019221528112,279161,0,0.10711016543304175
755,28489,18747,0.51965647837,22925,12075,0.898550724638,128544,176385,0.271230546815,39774,67194,0.408072149299,20454,19671,0.0398047887754,20365,19783,0.0294191983016,10232,8616,0.187558031569,8514,7794,0.0923787528868,0.3014367250541232,330265,330265,330265,483.0672753483902,279297,0,0.1067688068672127
756,28503,18747,0.520403264522,22925,12075,0.898550724638,128675,176587,0.271322351022,39812,67294,0.4083870776,20454,19693,0.038643172701,20365,19795,0.0287951502905,10232,8616,0.187558031569,8514,7799,0.0916784203103,0.3014524842259366,330606,330606,330606,483.1552138395002,279480,0,0.10670707730652196
757,28486,18748,0.51941540431,22925,12074,0.898707967534,128833,176788,0.271257098898,39849,67394,0.408715909428,20454,19715,0.037484149125,20365,19808,0.0281199515347,10232,8615,0.18769587928,8514,7805,0.0908392056374,0.3012899346421028,330947,330947,330947,483.24074963959634,279658,0,0.10645813377972908
758,28515,18749,0.520881113659,22925,12074,0.898707967534,128956,176990,0.27139386406,39902,67494,0.408806708744,20454,19736,0.0363802188893,20365,19820,0.0274974772957,10232,8615,0.18769587928,8514,7811,0.0900012802458,0.3013260325576762,331289,331289,331289,483.33925997116773,279863,0,0.10648708529410877
759,28485,18750,0.5192,22925,12074,0.898707967534,129091,177191,0.271458482654,39952,67594,0.408941622037,20454,19758,0.0352262374734,20365,19833,0.026823980235,10232,8615,0.18769587928,8514,7817,0.0891646411667,0.3011470545665075,331632,331632,331632,483.4137433925997,280018,0,0.10616587060356057
760,28517,18751,0.52082555597,22925,12074,0.898707967534,129233,177393,0.271487600976,39972,67695,0.409528030135,20454,19780,0.0340748230536,20365,19846,0.0261513655145,10232,8615,0.18769587928,8514,7823,0.0883292854404,0.3012286995785853,331977,331977,331977,483.5069678039404,280212,0,0.10620916509276244
761,28492,18751,0.519492293744,22925,12073,0.898865236478,129381,177407,0.270710851319,40021,67694,0.408795461932,20454,19802,0.032925967074,20365,19858,0.0255312720314,10232,8630,0.185631517961,8514,7827,0.0877730931391,0.30038368640111796,332042,332042,332042,483.5896203748198,280384,0,0.10601068539522109
762,28499,18751,0.519865607168,22925,12073,0.898865236478,129550,177422,0.269819977229,40076,67694,0.407982982244,20454,19823,0.0318317106392,20365,19871,0.0248603492527,10232,8645,0.183574320416,8514,7830,0.0873563218391,0.2995582775534538,332109,332109,332109,483.70062469966365,280615,0,0.10598929869410344
763,28498,18751,0.519812276679,22925,12073,0.898865236478,129728,177437,0.268878531535,40105,67693,0.407545831918,20454,19845,0.0306878306878,20365,19883,0.0242418146155,10232,8661,0.181387830505,8514,7834,0.0868011233087,0.29875036501624136,332177,332177,332177,483.7996155694378,280821,0,0.10591642407511657
764,28485,18751,0.519118980321,22925,12073,0.898865236478,129874,177452,0.268117575457,40140,67693,0.407028791751,20454,19867,0.0295464841194,20365,19896,0.0235725774025,10232,8676,0.179345320424,8514,7838,0.0862464914519,0.29798703370394225,332246,332246,332246,483.880345987506,280989,0,0.10578306435592905
765,28502,18751,0.520025598635,22925,12073,0.898865236478,130028,177467,0.267311669212,40169,67693,0.406600387041,20454,19888,0.0284593724859,20365,19909,0.0229042141745,10232,8692,0.177174413254,8514,7842,0.0856924254017,0.29730827678558,332315,332315,332315,483.97645362806344,281189,0,0.10582730240885907
766,28489,18751,0.519332302277,22925,12073,0.898865236478,130143,177482,0.266725639783,40203,67692,0.406089345861,20454,19910,0.0273229532898,20365,19921,0.0222880377491,10232,8707,0.175146433904,8514,7846,0.0851389242926,0.29664362089403157,332382,332382,332382,484.04178674351584,281325,0,0.10569766112485032
767,28508,18751,0.520345581569,22925,12073,0.898865236478,130288,177497,0.265970692462,40247,67692,0.405439342906,20454,19932,0.0261890427453,20365,19934,0.0216213504565,10232,8723,0.172990943483,8514,7850,0.0845859872611,0.2959494904527571,332452,332452,332452,484.1416906820365,281533,0,0.1057536125515864
768,28484,18751,0.519065649832,22925,12072,0.899022531478,130425,177512,0.265260940105,40292,67691,0.404765773884,20454,19954,0.0250576325549,20365,19947,0.0209555321602,10232,8738,0.170977340352,8512,7854,0.0837789661319,0.2951470442290516,332519,332519,332519,484.216618635927,281689,0,0.10553983381400762
769,28507,18751,0.52029225108,22925,12072,0.899022531478,130573,177527,0.264489345283,40335,67691,0.40413053434,20454,19975,0.0239799749687,20365,19959,0.020341700486,10232,8754,0.168837103039,8514,7858,0.0834818019852,0.2944733257764134,332587,332587,332587,484.3203650336215,281905,0,0.10562950446048704
770,28484,18751,0.519065649832,22925,12072,0.899022531478,130739,177542,0.263616496378,40376,67691,0.403524840821,20454,19997,0.0228534280142,20365,19972,0.019677548568,10232,8769,0.1668377238,8514,7862,0.0829305520224,0.2936036025203213,332656,332656,332656,484.40874159462055,282089,0,0.10543023423596748
771,28506,18751,0.520238920591,22925,12072,0.899022531478,130889,177557,0.262833906858,40413,67690,0.402969419412,20454,20019,0.0217293571107,20365,19984,0.0190652522018,10232,8785,0.164712578258,8514,7866,0.0823798627002,0.29292747141775166,332724,332724,332724,484.50912584053793,282298,0,0.10550185739531864
772,28488,18751,0.519278971788,22925,12072,0.899022531478,131001,177572,0.262265447255,40468,67690,0.402156891712,20454,20041,0.0206077541041,20365,19997,0.0184027604141,10232,8800,0.162727272727,8514,7870,0.0818297331639,0.2921936459000039,332793,332793,332793,484.5806916426513,282447,0,0.1053507736040121
773,28512,18751,0.520558903525,22925,12072,0.899022531478,131117,177587,0.261674559512,40495,67690,0.401758014478,20454,20062,0.0195394277739,20365,20010,0.0177411294353,10232,8816,0.160617059891,8514,7874,0.0812801625603,0.2916584049846483,332862,332862,332862,484.66090297790583,282614,0,0.1054340837944854
774,28487,18751,0.519225641299,22925,12072,0.899022531478,131290,177602,0.260762829247,40535,67689,0.401158238414,20454,20084,0.0184226249751,20365,20022,0.0171311557287,10232,8831,0.158645679991,8514,7878,0.0807311500381,0.2907677012215818,332929,332929,332929,484.75120076849186,282802,0,0.10522964355763541
775,28512,18751,0.520558903525,22925,12072,0.899022531478,131439,177617,0.259986375178,40567,67689,0.400685488041,20454,20106,0.0173082661892,20365,20035,0.016471175443,10232,8847,0.15655024302,8514,7882,0.0801826947475,0.29011798834230734,332999,332999,332999,484.850144092219,283008,0,0.1053156315784732
776,28484,18752,0.518984641638,22925,12071,0.899179852539,131556,177632,0.259390199964,40600,67688,0.400189102943,20454,20128,0.0161963434022,20365,20047,0.0158627226019,10232,8862,0.154592642744,8514,7886,0.0796347958407,0.28940810530045097,333066,333066,333066,484.90874159462055,283130,0,0.10509928963028349
777,28499,18752,0.519784556314,22925,12071,0.899179852539,131670,177647,0.258811012851,40632,67688,0.399716345586,20454,20149,0.015137227654,20365,20060,0.0152043868395,10232,8878,0.152511826988,8514,7890,0.0790874524715,0.2888378585258229,333135,333135,333135,484.9860710854947,283291,0,0.10514055863238626
778,28492,18752,0.519411262799,22925,12071,0.899179852539,131784,177662,0.25823192354,40664,67688,0.399243588228,20454,20171,0.0140300431312,20365,20073,0.0145469038011,10232,8893,0.150567862364,8514,7894,0.0785406637953,0.28820182230705516,333204,333204,333204,485.05278310940497,283430,0,0.10504675814215916
779,28507,18752,0.520211177474,22925,12071,0.899179852539,131902,177677,0.257630419244,40676,67687,0.399057426094,20454,20193,0.0129252711336,20365,20085,0.0139407518048,10232,8909,0.148501515322,8514,7898,0.0779944289694,0.2876779327396241,333272,333272,333272,485.12236084452974,283575,0,0.10508533570176913
780,28487,18752,0.519144624573,22925,12071,0.899179852539,132054,177692,0.256837674178,40716,67687,0.398466470666,20454,20214,0.0118729593351,20365,20098,0.0132849039705,10232,8924,0.146571044375,8514,7902,0.0774487471526,0.2868692626147477,333340,333340,333340,485.2048944337812,283747,0,0.10490790184196316
781,28510,18752,0.52037116041,22925,12071,0.899179852539,132138,177707,0.256427715284,40749,67687,0.397978932439,20454,20236,0.0107728800158,20365,20110,0.0126802585778,10232,8940,0.14451901566,8514,7905,0.0770398481973,0.2864148430751512,333408,333408,333408,485.27207293666027,283887,0,0.10500047989250408
782,28491,18752,0.519357935154,22925,12071,0.899179852539,132274,177746,0.255825728849,40775,68005,0.400411734431,20454,20258,0.00967519004838,20365,20123,0.0120260398549,10232,8955,0.142601898381,8514,7909,0.076495132128,0.2864276748777032,333819,333819,333819,485.34069097888676,284030,0,0.10473040779584146
783,28508,18752,0.520264505119,22925,12071,0.899179852539,132399,177786,0.255290067834,40802,68324,0.40281599438,20454,20280,0.0085798816568,20365,20136,0.0113726658721,10232,8971,0.140564039683,8514,7913,0.0759509667636,0.2865785245622066,334233,334233,334233,485.4217850287908,284199,0,0.10466351317793277
784,28485,18752,0.519037969283,22925,12070,0.899337199669,132531,177826,0.254715283479,40847,68642,0.404927012616,20454,20301,0.00753657455298,20365,20148,0.0107702997816,10232,8986,0.138660137992,8514,7917,0.0754073512694,0.28654801250291356,334642,334642,334642,485.49568138195775,284353,0,0.10437123851757998
785,28507,18752,0.520211177474,22925,12070,0.899337199669,132678,177865,0.254052230624,40893,68961,0.407012659329,20454,20323,0.00644589873542,20365,20161,0.0101185457071,10232,9002,0.136636303044,8514,7921,0.0748642848125,0.2865887690080733,335055,335055,335055,485.59884836852206,284568,0,0.10433212457656206
786,28485,18752,0.519037969283,22925,12070,0.899337199669,132826,177905,0.253388044181,40925,69279,0.409272651164,20454,20345,0.00535758171541,20365,20173,0.00951767213602,10232,9017,0.134745480759,8514,7925,0.0743217665615,0.2865446870919855,335466,335466,335466,485.6746641074856,284726,0,0.10403736891369021
787,28517,18752,0.520744453925,22925,12070,0.899337199669,132954,177945,0.25283655062,40962,69598,0.411448604845,20454,20367,0.00427161584917,20365,20186,0.00886753195284,10232,9033,0.132735525296,8514,7929,0.0737797956867,0.2867006073597713,335880,335880,335880,485.76919385796543,284923,0,0.1040639514112183
788,28485,18752,0.519037969283,22925,12070,0.899337199669,133091,177985,0.252234738882,41003,69916,0.413539104068,20454,20388,0.00323719835197,20365,20199,0.00821822862518,10232,9048,0.130857648099,8514,7933,0.0732383713601,0.2866327079820751,336291,336291,336291,485.83925143953934,285069,0,0.1037167215298655
789,28513,18752,0.520531143345,22925,12070,0.899337199669,133269,178024,0.251398687817,41048,70235,0.415562041717,20454,20410,0.00215580597746,20365,20211,0.00761961308198,10232,9064,0.128861429832,8514,7937,0.0726974927554,0.28660570294888965,336703,336703,336703,485.9596928982726,285320,0,0.10370563968839007
790,28491,18752,0.519357935154,22925,12070,0.899337199669,133427,178064,0.250679530955,41062,70553,0.417997817244,20454,20432,0.00107674236492,20365,20224,0.00697191455696,10232,9079,0.126996365238,8514,7941,0.072157159048,0.2865817302700859,337115,337115,337115,486.0317002881844,285470,0,0.10341574833513786
791,28505,18753,0.520023462913,22925,12070,0.899337199669,133531,178104,0.25026389076,41094,70872,0.42016593295,20454,20454,0.0,20365,20237,0.00632504817908,10232,9094,0.125137453266,8514,7945,0.0716173694147,0.28676943314500386,337529,337529,337529,486.1037463976945,285620,0,0.10334223133419647
792,28486,18759,0.518524441601,22925,12075,0.898550724638,133675,178143,0.249619687554,41129,70886,0.419786699771,20454,20454,0.0,20365,20241,0.00612617953658,10232,9110,0.123161361142,8514,7950,0.0709433962264,0.2861577285571267,337618,337618,337618,486.18059558117193,285780,0,0.10317577854261326
